row_id,season,year_start,region,crop,area_000ha,production_kt,yield_t_ha,split,expected_yield_t_ha,yield_shortfall,low_yield_shortfall_threshold,low_yield_risk,forecast_window,window_start_month,window_end_month,window_order,n_weather_days,lat,lon,rain_sum,rain_mean,rain_days,dry_days,max_3day_rain,max_7day_rain,max_consecutive_dry_days,heavy_rain_days_10,heavy_rain_days_25,tmax_mean,tmax_max,tmin_mean,tmin_min,heat_days_25,heat_days_30,heat_days_35,heat_degree_days_30,frost_days_0,cold_days_5,radiation_sum,radiation_mean,evap_sum,evap_mean,vp_mean,vp_min,vp_max,hot_dry_days_30_rain_lt_1,high_evap_dry_days,heat_and_low_rain_days,soil_lat,soil_lon,soil_awc_topsoil_0_30,soil_awc_subsoil_30_100,soil_bulk_density_topsoil_0_30,soil_bulk_density_subsoil_30_100,soil_clay_topsoil_0_30,soil_clay_subsoil_30_100,soil_sand_topsoil_0_30,soil_sand_subsoil_30_100,soil_silt_topsoil_0_30,soil_silt_subsoil_30_100,soil_soc_topsoil_0_30,soil_soc_subsoil_30_100,soil_total_n_topsoil_0_30,soil_total_n_subsoil_30_100,soil_total_p_topsoil_0_30,soil_total_p_subsoil_30_100,soil_phc_topsoil_0_30,soil_phc_subsoil_30_100,soil_ecec_topsoil_0_30,soil_ecec_subsoil_30_100,soil_depth_of_soil,soil_depth_of_regolith,panel_key
1,1989-90,1989,New South Wales,Barley,412.9,655.6,1.587793654637927,train,1.716940676004577,0.1291470213666499,0.3361143523082599,0,May-Jun,5,6,1,61,-34.5,147.5,169.8,2.783606557377049,20,41,41.5,45.2,10,4,3,15.472131147540985,21.3,6.673770491803278,-1.4,0,0,0,0.0,4,24,498.4,8.17049180327869,74.30000000000001,1.218032786885246,11.149180327868851,5.6,17.9,0,0,0,-34.5,146.5,12.13834015528361,12.127986907958984,1.4478452404340107,1.486698031425476,20.828147252400715,30.82151848929269,61.29374504089356,49.909806387765066,8.273976802825928,7.658827304840088,1.760719855626424,0.456215603010995,0.1038892058034737,0.0406921995537621,0.025356691951553,0.0217320692858525,5.445728619893392,5.901124886104038,7.9211319287618,7.969489574432373,0.6959657073020935,4.652921199798584,New South Wales | Barley | 1989 | May-Jun
1139,1996-97,1996,Victoria,Barley,584.68,1189.37,2.034223848943012,train,1.7604772053516058,-0.273746643591406,0.3361143523082599,0,May-Sep,5,9,4,153,-36.5,143.5,342.1,2.2359477124183007,50,103,43.1,49.7,13,8,1,14.256209150326796,24.7,4.822222222222222,-1.6,0,0,0,0.0,6,81,1471.1,9.615032679738562,243.6,1.592156862745098,9.277124183006537,5.8,16.3,0,2,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Barley | 1996 | May-Sep
1140,1996-97,1996,Victoria,Barley,584.68,1189.37,2.034223848943012,train,1.7604772053516058,-0.273746643591406,0.3361143523082599,0,May-Oct,5,10,5,184,-36.5,143.5,368.2,2.001086956521739,56,128,52.7,62.0,24,8,1,15.205434782608696,30.1,5.294021739130435,-1.6,5,1,0,0.1000000000000014,6,89,2150.3,11.686413043478264,372.3,2.0233695652173918,9.464673913043478,5.8,16.3,1,9,1,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Barley | 1996 | May-Oct
1141,1996-97,1996,Victoria,Canola,92.156,131.604,1.4280567732974525,train,1.238044126136563,-0.19001264716088961,0.23538168855564479,0,May-Jun,5,6,1,61,-36.5,143.5,116.2,1.904918032786885,13,48,32.4,39.6,13,3,1,15.08688524590164,24.6,4.934426229508197,-0.7,0,0,0,0.0,4,31,482.3,7.906557377049181,79.7,1.3065573770491803,9.703278688524591,6.4,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Canola | 1996 | May-Jun
1142,1996-97,1996,Victoria,Canola,92.156,131.604,1.4280567732974525,train,1.238044126136563,-0.19001264716088961,0.23538168855564479,0,May-Jul,5,7,2,92,-36.5,143.5,192.9,2.0967391304347824,31,61,32.4,39.6,13,4,1,13.925,24.6,4.6880434782608695,-1.6,0,0,0,0.0,5,51,679.5999999999999,7.38695652173913,108.9,1.183695652173913,9.443478260869568,5.9,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Canola | 1996 | May-Jul
1143,1996-97,1996,Victoria,Canola,92.156,131.604,1.4280567732974525,train,1.238044126136563,-0.19001264716088961,0.23538168855564479,0,May-Aug,5,8,3,123,-36.5,143.5,255.3,2.075609756097561,40,83,32.4,39.6,13,6,1,13.890243902439025,24.6,4.734146341463415,-1.6,0,0,0,0.0,5,67,1013.2,8.23739837398374,160.20000000000002,1.302439024390244,9.347154471544718,5.9,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Canola | 1996 | May-Aug
1144,1996-97,1996,Victoria,Canola,92.156,131.604,1.4280567732974525,train,1.238044126136563,-0.19001264716088961,0.23538168855564479,0,May-Sep,5,9,4,153,-36.5,143.5,342.1,2.2359477124183007,50,103,43.1,49.7,13,8,1,14.256209150326796,24.7,4.822222222222222,-1.6,0,0,0,0.0,6,81,1471.1,9.615032679738562,243.6,1.592156862745098,9.277124183006537,5.8,16.3,0,2,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Canola | 1996 | May-Sep
1145,1996-97,1996,Victoria,Canola,92.156,131.604,1.4280567732974525,train,1.238044126136563,-0.19001264716088961,0.23538168855564479,0,May-Oct,5,10,5,184,-36.5,143.5,368.2,2.001086956521739,56,128,52.7,62.0,24,8,1,15.205434782608696,30.1,5.294021739130435,-1.6,5,1,0,0.1000000000000014,6,89,2150.3,11.686413043478264,372.3,2.0233695652173918,9.464673913043478,5.8,16.3,1,9,1,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Canola | 1996 | May-Oct
1146,1996-97,1996,Victoria,Lupins,42.667,51.773,1.2134202076546277,train,1.0272394059291479,-0.1861808017254798,0.2969567573004563,0,May-Jun,5,6,1,61,-36.5,143.5,116.2,1.904918032786885,13,48,32.4,39.6,13,3,1,15.08688524590164,24.6,4.934426229508197,-0.7,0,0,0,0.0,4,31,482.3,7.906557377049181,79.7,1.3065573770491803,9.703278688524591,6.4,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Lupins | 1996 | May-Jun
1147,1996-97,1996,Victoria,Lupins,42.667,51.773,1.2134202076546277,train,1.0272394059291479,-0.1861808017254798,0.2969567573004563,0,May-Jul,5,7,2,92,-36.5,143.5,192.9,2.0967391304347824,31,61,32.4,39.6,13,4,1,13.925,24.6,4.6880434782608695,-1.6,0,0,0,0.0,5,51,679.5999999999999,7.38695652173913,108.9,1.183695652173913,9.443478260869568,5.9,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Lupins | 1996 | May-Jul
1148,1996-97,1996,Victoria,Lupins,42.667,51.773,1.2134202076546277,train,1.0272394059291479,-0.1861808017254798,0.2969567573004563,0,May-Aug,5,8,3,123,-36.5,143.5,255.3,2.075609756097561,40,83,32.4,39.6,13,6,1,13.890243902439025,24.6,4.734146341463415,-1.6,0,0,0,0.0,5,67,1013.2,8.23739837398374,160.20000000000002,1.302439024390244,9.347154471544718,5.9,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Lupins | 1996 | May-Aug
1149,1996-97,1996,Victoria,Lupins,42.667,51.773,1.2134202076546277,train,1.0272394059291479,-0.1861808017254798,0.2969567573004563,0,May-Sep,5,9,4,153,-36.5,143.5,342.1,2.2359477124183007,50,103,43.1,49.7,13,8,1,14.256209150326796,24.7,4.822222222222222,-1.6,0,0,0,0.0,6,81,1471.1,9.615032679738562,243.6,1.592156862745098,9.277124183006537,5.8,16.3,0,2,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Lupins | 1996 | May-Sep
1150,1996-97,1996,Victoria,Lupins,42.667,51.773,1.2134202076546277,train,1.0272394059291479,-0.1861808017254798,0.2969567573004563,0,May-Oct,5,10,5,184,-36.5,143.5,368.2,2.001086956521739,56,128,52.7,62.0,24,8,1,15.205434782608696,30.1,5.294021739130435,-1.6,5,1,0,0.1000000000000014,6,89,2150.3,11.686413043478264,372.3,2.0233695652173918,9.464673913043478,5.8,16.3,1,9,1,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Lupins | 1996 | May-Oct
1151,1996-97,1996,Victoria,Oats,174.556,304.045,1.741819244253993,train,1.8799778211087208,0.13815857685472777,0.23121848822063432,0,May-Jun,5,6,1,61,-36.5,143.5,116.2,1.904918032786885,13,48,32.4,39.6,13,3,1,15.08688524590164,24.6,4.934426229508197,-0.7,0,0,0,0.0,4,31,482.3,7.906557377049181,79.7,1.3065573770491803,9.703278688524591,6.4,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Oats | 1996 | May-Jun
1152,1996-97,1996,Victoria,Oats,174.556,304.045,1.741819244253993,train,1.8799778211087208,0.13815857685472777,0.23121848822063432,0,May-Jul,5,7,2,92,-36.5,143.5,192.9,2.0967391304347824,31,61,32.4,39.6,13,4,1,13.925,24.6,4.6880434782608695,-1.6,0,0,0,0.0,5,51,679.5999999999999,7.38695652173913,108.9,1.183695652173913,9.443478260869568,5.9,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Oats | 1996 | May-Jul
1153,1996-97,1996,Victoria,Oats,174.556,304.045,1.741819244253993,train,1.8799778211087208,0.13815857685472777,0.23121848822063432,0,May-Aug,5,8,3,123,-36.5,143.5,255.3,2.075609756097561,40,83,32.4,39.6,13,6,1,13.890243902439025,24.6,4.734146341463415,-1.6,0,0,0,0.0,5,67,1013.2,8.23739837398374,160.20000000000002,1.302439024390244,9.347154471544718,5.9,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Oats | 1996 | May-Aug
1154,1996-97,1996,Victoria,Oats,174.556,304.045,1.741819244253993,train,1.8799778211087208,0.13815857685472777,0.23121848822063432,0,May-Sep,5,9,4,153,-36.5,143.5,342.1,2.2359477124183007,50,103,43.1,49.7,13,8,1,14.256209150326796,24.7,4.822222222222222,-1.6,0,0,0,0.0,6,81,1471.1,9.615032679738562,243.6,1.592156862745098,9.277124183006537,5.8,16.3,0,2,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Oats | 1996 | May-Sep
1155,1996-97,1996,Victoria,Oats,174.556,304.045,1.741819244253993,train,1.8799778211087208,0.13815857685472777,0.23121848822063432,0,May-Oct,5,10,5,184,-36.5,143.5,368.2,2.001086956521739,56,128,52.7,62.0,24,8,1,15.205434782608696,30.1,5.294021739130435,-1.6,5,1,0,0.1000000000000014,6,89,2150.3,11.686413043478264,372.3,2.0233695652173918,9.464673913043478,5.8,16.3,1,9,1,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Oats | 1996 | May-Oct
1156,1996-97,1996,Victoria,Wheat,962.6,2262.3,2.3501973820901725,train,1.9282691240428633,-0.42192825804730916,0.3639273368215884,0,May-Jun,5,6,1,61,-36.5,143.5,116.2,1.904918032786885,13,48,32.4,39.6,13,3,1,15.08688524590164,24.6,4.934426229508197,-0.7,0,0,0,0.0,4,31,482.3,7.906557377049181,79.7,1.3065573770491803,9.703278688524591,6.4,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Wheat | 1996 | May-Jun
1157,1996-97,1996,Victoria,Wheat,962.6,2262.3,2.3501973820901725,train,1.9282691240428633,-0.42192825804730916,0.3639273368215884,0,May-Jul,5,7,2,92,-36.5,143.5,192.9,2.0967391304347824,31,61,32.4,39.6,13,4,1,13.925,24.6,4.6880434782608695,-1.6,0,0,0,0.0,5,51,679.5999999999999,7.38695652173913,108.9,1.183695652173913,9.443478260869568,5.9,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Wheat | 1996 | May-Jul
1158,1996-97,1996,Victoria,Wheat,962.6,2262.3,2.3501973820901725,train,1.9282691240428633,-0.42192825804730916,0.3639273368215884,0,May-Aug,5,8,3,123,-36.5,143.5,255.3,2.075609756097561,40,83,32.4,39.6,13,6,1,13.890243902439025,24.6,4.734146341463415,-1.6,0,0,0,0.0,5,67,1013.2,8.23739837398374,160.20000000000002,1.302439024390244,9.347154471544718,5.9,16.3,0,0,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Wheat | 1996 | May-Aug
1159,1996-97,1996,Victoria,Wheat,962.6,2262.3,2.3501973820901725,train,1.9282691240428633,-0.42192825804730916,0.3639273368215884,0,May-Sep,5,9,4,153,-36.5,143.5,342.1,2.2359477124183007,50,103,43.1,49.7,13,8,1,14.256209150326796,24.7,4.822222222222222,-1.6,0,0,0,0.0,6,81,1471.1,9.615032679738562,243.6,1.592156862745098,9.277124183006537,5.8,16.3,0,2,0,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Wheat | 1996 | May-Sep
1160,1996-97,1996,Victoria,Wheat,962.6,2262.3,2.3501973820901725,train,1.9282691240428633,-0.42192825804730916,0.3639273368215884,0,May-Oct,5,10,5,184,-36.5,143.5,368.2,2.001086956521739,56,128,52.7,62.0,24,8,1,15.205434782608696,30.1,5.294021739130435,-1.6,5,1,0,0.1000000000000014,6,89,2150.3,11.686413043478264,372.3,2.0233695652173918,9.464673913043478,5.8,16.3,1,9,1,-36.5,143.5,11.032950719197592,11.504679679870604,1.4546482761700947,1.4683315583637782,27.60932922363281,43.37427030290876,62.08882776896159,44.96145520891462,11.640791575113932,10.551659856523786,1.0873402158419292,0.263305800301688,0.088768392180403,0.0325801149010658,0.0157852876000105,0.013165324527238,5.109765609105428,6.033798149653843,7.478203455607097,7.902701786586216,0.8673100471496582,15.195839881896973,Victoria | Wheat | 1996 | May-Oct
1161,1996-97,1996,Western Australia,Barley,909.306,1635.344,1.7984528860471611,train,1.7252095143383208,-0.07324337170884032,0.3361143523082599,0,May-Jun,5,6,1,61,-31.0,117.0,91.20000000000002,1.495081967213115,16,45,21.6,41.3,14,2,0,20.71475409836065,31.4,9.044262295081964,4.0,8,1,0,1.3999999999999986,0,5,681.5,11.172131147540984,174.60000000000002,2.862295081967213,11.827868852459014,6.0,18.9,1,3,1,-31.5,118.0,10.48733917872111,10.35553891318185,1.4961302479108174,1.591230801173619,21.02745469411214,33.36887223379953,68.59774716695149,56.78821400233677,6.2581156094868975,8.289218493870326,0.657364676396052,0.2804318411009652,0.0495874801029761,0.0244458743504115,0.01096477250879,0.0094062994633401,6.190847476323445,6.628934587751116,8.184526920318604,8.780943734305245,0.7223313450813293,11.921277046203612,Western Australia | Barley | 1996 | May-Jun
1162,1996-97,1996,Western Australia,Barley,909.306,1635.344,1.7984528860471611,train,1.7252095143383208,-0.07324337170884032,0.3361143523082599,0,May-Jul,5,7,2,92,-31.0,117.0,179.0,1.9456521739130437,30,62,21.6,41.3,14,4,0,19.275,31.4,8.692391304347826,2.6,8,1,0,1.3999999999999986,0,8,982.7,10.681521739130435,240.3,2.6119565217391307,11.78804347826087,6.0,18.9,1,3,1,-31.5,118.0,10.48733917872111,10.35553891318185,1.4961302479108174,1.591230801173619,21.02745469411214,33.36887223379953,68.59774716695149,56.78821400233677,6.2581156094868975,8.289218493870326,0.657364676396052,0.2804318411009652,0.0495874801029761,0.0244458743504115,0.01096477250879,0.0094062994633401,6.190847476323445,6.628934587751116,8.184526920318604,8.780943734305245,0.7223313450813293,11.921277046203612,Western Australia | Barley | 1996 | May-Jul
1163,1996-97,1996,Western Australia,Barley,909.306,1635.344,1.7984528860471611,train,1.7252095143383208,-0.07324337170884032,0.3361143523082599,0,May-Aug,5,8,3,123,-31.0,117.0,229.0,1.8617886178861789,44,79,21.6,41.3,14,5,0,18.604065040650404,31.4,8.089430894308943,0.6,8,1,0,1.3999999999999986,0,19,1413.2,11.489430894308944,309.9000000000001,2.519512195121952,11.634146341463415,6.0,18.9,1,3,1,-31.5,118.0,10.48733917872111,10.35553891318185,1.4961302479108174,1.591230801173619,21.02745469411214,33.36887223379953,68.59774716695149,56.78821400233677,6.2581156094868975,8.289218493870326,0.657364676396052,0.2804318411009652,0.0495874801029761,0.0244458743504115,0.01096477250879,0.0094062994633401,6.190847476323445,6.628934587751116,8.184526920318604,8.780943734305245,0.7223313450813293,11.921277046203612,Western Australia | Barley | 1996 | May-Aug
